A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
825,81.3534612437,229.0589675872,11.0707461598,7.544933566,70.285221382,5.1160812662,3.7267500562,good
826,79.95527647,232.7131947872,11.5296707092,6.8690644775,69.428390221,5.1325873973,3.7906482144,good
827,78.9265578759,230.0971434752,12.3551477932,6.9875799755,69.6522258892,4.6681445057,3.2871939692,good
828,79.592735266,226.2891995264,14.847441427,6.789011723,69.4330999312,5.9389865057,3.9538450708,good
829,84.8119258887,227.857521912,11.9029353898,8.9015062965,70.0602052822,4.7147938481,3.7471371602000003,good
830,74.0789058369,227.8805336256,13.8108076756,7.845622329,71.605165447,4.8586454246,3.2018336972,good
831,80.8130332674,232.8378912832,13.7417667952,6.1860147935,71.3500106488,4.4079460276999995,4.0241940522,good
832,72.6622846659,228.844499896,14.6275244896,7.0219471565,70.6605658666,5.0434787063,3.2293461228,good
833,79.773218375,227.0108269856,14.6297570836,7.6659546615,70.1635346758,5.730395783,4.1576233506,good
834,81.2741767308,225.391270928,11.8918075624,7.578097662,70.8228213874,5.5953436088,3.5865566502,bad
835,79.5335719488,225.3068418336,13.6733723224,7.7580749585,71.058174904,5.5872379733,3.2649441032,good
836,78.0245961117,228.4606663824,13.677406288,8.141195236,72.1209846604,4.9247338901,3.5031955222,good
837,84.4891947425,223.9107740688,14.222564452,7.8204786925,69.040446616,4.455075242,3.0923351538,bad
838,82.8256444586,227.0846858304,13.488839542,7.401409479,71.1601299664,4.4474347874,4.089633939800001,good
839,75.5668680236,231.2636945888,12.8076286558,7.046361108,70.0437115894,5.2184053865,2.905789324,good
840,81.5672981915,229.71450332,12.7563493816,6.1029338509999995,69.0777455788,6.0942718715,3.1370500362,good
841,73.0401394614,229.7141832944,14.031515731,6.9758894285,72.5574749074,5.2343320337,26.47545326739104,bad
842,85.4692353803,226.6866571872,11.8987798042,8.3807169705,71.1922773616,4.8187288094,4.0301144596,good
843,79.6317665632,232.0467536496,12.6516619204,6.9972752325,69.2342981782,3.9223949273,4.0785526844,bad
844,73.5397477769,228.4233916608,13.0109566744,7.467240405,71.5295079868,5.887841096,3.9130122772,bad
845,77.048466926,2167.891855036314,11.2258346008,6.9199458495,71.1346812904,5.8353754307,3.4496718346,bad
846,79.483307502,228.7793028064,13.651930231,7.3768794745,70.300392991,4.1957980505,3.9217417484,bad
847,80.2347856334,225.325744344,13.8663566668,8.19985925,69.8107328212,5.851963991,3.5492266804,good
848,77.915377969,232.2008498656,12.5894786902,7.995411872,71.5051596154,3.8344047296,3.7788153008000003,good
849,73.8276839628,234.2218157024,13.279304602,6.819313631,70.8545238202,4.4664817046,2.9148236056,good
850,80.1639393549,227.3222892752,13.9230331702,7.8622329745,70.0132155334,5.4383767445,3.744039132,good
851,83.4321690877,226.2313679472,12.87633226,,71.6594072632,4.8822022145,4.2209845662,good
852,83.8165352801,223.9847536704,13.4810860486,8.26175741,69.6611963554,6.2124382925,3.8655526118,good
853,79.1768833224,225.334373096,13.7095195708,7.2901933785,70.1657109346,5.9649864833,3.436882568,good
854,82.8060423163,,12.7167365272,6.162932298,71.26472128,5.1189436988,4.1428714908,good
855,79.374630808,225.8125790128,11.9146590958,73.7077031861749,67.5783306376,5.0076591962,3.2733455736,good
856,73.7787563275,230.3398140048,10.546202017,7.263593105,68.3699311138,5.2479730013,3.0151100426,bad
857,84.0858876534,228.5598171424,10.7490055942,7.299562545,68.5211264398,5.8292233720999995,3.727679047,good
858,78.2355751099,228.2452253264,11.4579130528,6.52150207,71.691643393,5.1015351536,4.4613816538,bad
859,,228.3135608672,13.9666309582,7.2712774815,70.3943910412,4.7266896127999996,3.3327169728,bad
860,84.681750955,227.32328636,12.8378775196,6.969843944,69.179735953,6.3475111463,3.8420581002,good
861,76.9711617552,228.813330544,11.7626141452,7.4650530215,70.5162189382,5.6856616076,3.6465738166,bad
862,77.9595618686,225.1217359376,12.4555619098,7.342111281,71.9015979934,5.783184341,4.1366538762000005,bad
863,78.962484043,229.1363021856,12.507420484,6.88104699,69.6642432172,5.6194104992,3.591424022,bad
864,78.7957102491,229.0074822432,13.2243558658,,70.9512480496,5.3327651273,3.2691319036,good
865,83.5168398403,225.3510888144,12.591338743,6.3850426885000005,71.7349566028,4.9659790139,3.857007951,good
866,82.4959552426,229.6151378128,12.1879324972,7.4255102475,69.1900846774,5.0344397165,3.3316781426,bad
867,80.893905996,226.595203208,12.6945013936,5.837953005,71.8349716708,4.853462639,,good
868,78.8731408959,229.0166984528,12.4206807952,7.6879188339999995,69.7573655662,5.1898084478,3.5335858898,bad
869,582.69636254268,229.6764138848,11.1580544644,6.998978618,69.690362515,5.9481949652,3.4950192264,bad
870,82.9983599135,230.535062392,12.939105217,6.7385282195,68.8445970112,5.6898167219,3.085444793,good
871,76.6236011088,228.2840672912,13.7249077264,7.2780037205,72.0799452616,4.2557238911,4.6412779894,bad
872,79.7965404589,231.7909475808,13.1506538536,6.954511979,69.9933652174,4.3863836789,3.365638252,good
873,,227.6332154992,10.9159808746,7.366809602,70.8512924722,5.6174698484,4.1658978836000005,bad
874,81.1476552235,230.2555655152,12.5093097418,7.1823118745,70.6275487522,4.6660371482,3.3512721608000002,bad
875,80.8388587894,229.0739985568,10.7395841302,8.2349465375,70.3283362522,6.2107342706,3.2614126926,bad
876,76.5113133755,232.6129215728,13.2075808576,6.61669974,69.2298120184,5.3191336073,3.4768908448,good
877,80.1970398344,231.0226727472,11.9195234326,8.6556179865,68.8841235844,4.4291318633,3.7250896906,bad
878,75.0383020342,229.2108926464,11.6236005832,6.9062177685,70.8822461842,6.1570216568,3.3832934024,bad
879,615.8116891435948,227.0145043776,11.430905662,7.352231669,68.3637320266,5.085143738,3.0318785520000002,bad
880,72.8732697783,226.5152555216,14.35496488,8.0563799905,69.5188286974,5.053871999,4.2534575948,bad
881,83.5510366008,225.8820155424,13.4143067722,8.9335609205,70.7965959652,5.5758118388,3.6596742562,good
882,83.1651518524,227.8368362192,11.49568657,6.2875674305,71.4506129374,4.6915971137,4.0099116462,bad
883,80.6015027695,,11.3238029782,6.719242363,71.7924504202,5.6090607725,3.3487738088,bad
884,83.1844961913,230.1358598544,12.1651408054,8.3488551885,70.4601865816,4.5278717381,3.6991313826,good
885,79.6224025253,226.698398712,13.3381541014,7.63445181,68.8806273898,5.0521998629,3.3951438080000003,bad
886,,231.7736912224,12.2332958272,9.4412107325,69.031065658,4.5584832494,3.902302883,good
887,73.3837862541,222.9701018816,13.4567621416,7.5649005115,71.2998535204,5.8997682734,4.4044368778,bad
888,79.4553095352,227.2379275376,12.8552271208,8.3428949315,68.940886681,4.9520753159,3.5018820878,bad
889,623.6708405888569,221.052250528,15.150032079999999,7.808648661,70.5050142496,5.9626843469,3.950650026,good
890,82.2483079335,229.4484189776,11.920046896,7.31583579,68.0051160898,5.0361873314,3.5925153662000002,bad
891,85.4611029148,224.0753913504,11.9774095498,8.98190539,70.0543862332,4.6825874306,3.161783283,good
892,77.6699250383,228.2758208432,13.4356052092,8.402754373,69.1722888838,5.0228773385,3.4571601792,bad
893,80.9023814552,227.0499741744,12.9347664136,,69.3917598394,4.3555911503,3.8267901576,good
894,79.7872574959,228.361300296,13.5801406288,6.6535507095,70.6153214626,4.3396238777,3.8147652268,good
895,77.4403613003,236.1137504688,12.0620017012,8.8244859535,68.5448330188,4.2551273552,3.5693280226,good
896,79.5147067652,224.04077696,11.6260382074,8.1495393485,69.5158178674,4.8102903116,3.3780792692,good
897,76.7677175319,228.6785090288,13.810201894,6.7677706745,70.5970934656,5.2601311349,2.9819186732,good
898,75.3750552089,226.1675700272,12.7799835952,7.3445963045,71.9714812492,6.1911525557000004,3.4636858122,bad
899,,223.7539192112,14.5772884228,8.644895194,70.1829532636,5.6863447262,4.1200479402,good
900,80.8727523745,229.2226969552,13.7577938626,8.071225509,70.1422086274,4.0804363289,4.2993076196,bad
901,77.9756810563,230.2299562208,11.355957358,7.8536603005,70.905086506,6.1895336429,,bad
902,75.9293961157,233.1233719552,11.4872354698,,70.4939544904,5.2049117999,2.8480400274,good
903,85.49627225489999,231.4415539712,12.7488342976,83.19810545998078,69.720326626,4.4638013924,4.0431377206,good
904,82.6428485043,224.7510335664,12.4751581576,7.763998885,72.225832378,4.5500904869,4.1128476418,good
905,80.2316384924,228.4815181824,11.2696544476,8.3994247285,69.3744640858,4.8409056737,3.5909632276,good
906,82.1988758254,227.332311944,10.639621642,9.030537057,68.1602955568,4.9938569069,3.3796488276,bad
907,77.2940547719,226.504067736,13.4637839032,6.398235558,70.4418521086,5.5460818832,2.9967066448,bad
908,,229.0976741136,14.8333910032,7.5395394719999995,69.8188537876,4.6390460135,3.794569542,bad
909,78.3230400861,229.8974193248,12.6678639886,7.081427844,69.3260597716,5.5617588617,3.7844142532,bad
910,84.6856254977,225.3192064304,13.5566107816,,70.8149700826,5.9419729244,4.084259878,good
911,79.3347627888,234.361773368,13.2208101412,7.8150549725000005,69.7262557804,4.2109202144,3.973493902,good
912,,,13.7036846404,7.2862682925,69.3805781146,5.8359176699,3.5666131132000003,good
913,77.2954053147,229.6719940896,12.9859435756,7.6090065515,68.1199266808,5.1893900627,,bad
914,72.9716746619,226.9241114336,11.817361447,8.102209202000001,70.0691118646,5.5309484774,2.9728278654,bad
915,86.3042152874,222.4041616016,14.3442360334,8.7749747,69.9120238408,5.9795646059,4.1154946194,good
916,81.8322703656,228.357392064,12.7534342414,8.2887942825,68.1225601576,4.5877771799,3.658360065,bad
917,78.3154791102,228.0954355408,12.7315004992,5.7416177625,70.2183462268,4.8478741277,3.4372884364000003,good
918,78.7128099298,229.0502080336,10.9246481824,6.9843992935,70.2641102194,5.0094693254,3.2935897004,good
919,74.9620007151,229.3948760992,11.503747186,8.175654385,70.16778091,5.248200887,3.2550719910000003,bad
920,80.2959361948,228.8823035696,13.4600529568,7.9325403505,69.828674464,5.2833156887,27.89710455246288,good
921,78.925042187,232.1481749424,11.2770001036,7.0464050065,70.88128732,5.5423049117,3.614177529,bad
922,80.1656312897,228.1776765488,12.3125370586,8.403182973,71.3391242542,5.1378660509,3.0720043818000002,good
923,73.7954673728,228.355903664,11.6798656492,5.919093242,71.274061198,6.1018017926,2.723578711,bad
924,77.4497380245,227.4238610976,14.20343572,,70.8257085148,4.7008920095,4.2978716928,bad
925,76.2883597242,232.3334648032,12.2537865826,6.7170599985,70.644589738,5.0920768442,2.8693562960000003,good
926,74.221985373,226.7304644928,12.2206536388,7.428254327,71.2241079304,6.3422232182,3.6276003936000003,bad
927,78.3955652141,,14.6697222778,7.719828177,71.8845345328,5.1325621727,3.1620206638,good
928,80.1452438337,228.5654236848,12.3368172688,7.694805189,70.5093643468,5.4596625128,3.5680747310000003,bad
929,616.2909258731689,231.6581407456,12.6145176148,7.740009678,69.4448613418,5.3393683973,3.123182615,good
930,81.7550186095,231.0630396928,11.115382687,8.5307160255,69.854765998,5.5862024255,3.7236820416,good
931,77.1952960019,229.4870336352,12.7450515352,7.156820452,70.6810269814,5.2759791113,3.3277297624,bad
932,75.0333352385,224.6282428784,11.0147853358,58.57977198125158,72.096724528,6.4927651831999995,4.0116465904,bad
933,79.1757419468,229.975489904,13.0859747734,,69.5256400498,4.7869709954,3.5376143764,bad
934,85.5351300365,222.7788435648,11.9588010592,6.6128669785,73.0506345838,5.0962371809,3.9951223702000003,good
935,76.3810722249,225.5780016864,13.7225120344,8.2224004385,69.5433934192,4.8224274857000005,3.1299472508,bad
936,84.3046548884,227.0836003248,11.393288314,8.1929100245,67.5482759062,4.8415267703,3.3729490756000002,bad
937,76.4878376462,227.1797838704,12.4388606854,7.1518545205,69.3433628476,5.7900010202,3.3050260158,bad
938,75.6890619275,230.560989752,13.6139602156,,70.6115164348,4.6031601884,3.5954450932,bad
939,78.0597868002,231.0605809936,11.742026041,7.7002058995,70.251505804,4.5997772942,3.8256382262,good
940,74.7394676763,233.7593899488,11.1901998436,7.5680071145,71.0732066338,5.4422561054,3.7138705064,bad
941,75.73531704370001,229.0520904944,12.12495673,7.307675151,68.7476168884,5.5854013784,3.5017652398,bad
942,77.6612943377,229.0375535888,13.0319133058,8.545441837,69.3704674414,4.0281282581,3.4228028884,good
943,78.0675804007,226.2820936016,12.5894141752,8.0059142805,69.4182104476,5.5603526462,3.6553730266,bad
944,78.1821184674,231.9651366704,12.2301749866,71.18872695816782,70.8262543258,4.9345160765,3.5596833562,good
945,73.0944504636,227.0182592016,15.3153575146,6.5844492745,70.8848153068,4.9883264606,3.3620359268,good
946,76.6387698386,227.6146302,12.7512021628,7.1617861065,69.532618801,5.4774608798,3.2984458278,bad
947,83.6401261017,228.4176960672,12.3703878106,7.5024049250000004,71.4309906748,4.7518088195,4.081578654,good
948,77.6994681231,228.840751976,13.5008756608,6.186974774,70.140171799,4.5291241358,3.8248838434000003,good
949,81.1730638779,225.8806932032,12.6610046872,8.3693454395,71.3923607056,4.4879976251,4.5375908336,good
950,86.0467739457,228.020164352,11.2482844186,7.7983358685,69.5868147754,5.4692590508,32.063641676976204,good
951,80.048739199,229.4781416816,12.256342945,6.7565991585,70.2373537402,4.9617132512,4.0955159136,good
952,80.4462419097,230.3483240944,13.2086553556,7.049852867,70.439857576,5.1291744365,3.0212268708,good
953,81.8742173401,225.5920531824,14.2824491518,8.0677638735,70.721531599,5.4502347551,3.4931811424,good
954,83.2032739426,223.1589476592,12.040061038,67.11792961151177,70.3846397578,6.3579799348999995,3.2146456784,bad
955,81.2996035359,230.4225943776,11.3347217044,7.1882200205,69.9223306846,5.3744941355,3.5294932628,bad
956,78.8939811599,229.7722078624,12.965748319,7.5820871135,69.672226237,4.9044263993,3.1822269496,bad
957,83.2221587342,226.5271626,11.5055557456,7.504608082,69.386531503,5.2787267303,27.798588238286936,good
958,73.7530404412,,12.1504369498,6.904706826,69.319360678,5.7169671284,2.9597684342,bad
959,80.7939427286,224.8558745232,14.127536464,7.7352366905,70.0070433832,5.8593006983,3.8520507226,good
960,,224.5202791088,10.547251813599999,7.051280247,70.0734486694,5.6992269533,3.7828807004000002,good
961,80.8229727469,230.1601425952,11.411936536,8.503324105499999,69.1665361756,4.4544853517,3.3693412560000002,bad
962,76.7322166171,227.3368771584,13.2678133336,7.7788385955,71.2720570732,5.1973134419,3.40441765,good
963,73.6772421395,230.7313733232,14.8079682856,6.634951154,70.8809356888,4.724113016,2.9380430872,good
964,76.1978660131,232.564390448,11.0531188372,7.2922541965,68.1390868138,5.2902183209,3.7204932078,bad
965,70.9055891905,230.8390555568,11.3618149444,6.982070352,69.9573999532,6.0359287901,3.3330691214,bad
966,82.2834033636,,11.1572618002,7.154648612,71.006156671,5.1131731379,3.650995917,bad
967,83.521344005,231.8285187568,12.6058768576,78.95234930855814,68.8616985892,4.6615546925,3.4153385370000002,bad
968,83.6259230108,225.5578759008,12.8785707628,6.598271205,71.8725581056,4.7517929366,3.860109006,good
969,76.1006620815,,12.392102767,7.8939931395,69.4246221016,5.2174269581,3.2770940444,bad
970,79.1003172383,,12.8666463562,7.4352372505,68.945202208,5.1915152381,3.3375514994,bad
971,81.1496717068,227.527884776,11.0283241108,7.303169413,71.2108366924,5.2166451032,4.1037078466,bad
972,77.6196884569,229.5625805104,13.2906660418,6.931419014,70.1384946844,4.3199874983,3.803550112,good
973,78.0590087578,229.10377344,12.834888616,8.4911806855,69.3401162554,4.3286840339,,bad
974,78.9177055403,226.1728733792,12.3162235456,8.33088444,72.0715517272,4.1625232094,4.0195604174,good
975,78.1424647416,229.51133492,11.8826856646,7.091898335,71.9809272724,5.218406528,4.148947326,bad
976,85.4840767325,225.371895912,9.4250107918,6.474408984,73.5493473214,5.6021447975,4.1401100434,bad
977,81.661476204,229.7137704048,11.7845790376,8.227951551,69.3055282024,5.163511031,3.7258282936000002,bad
978,76.6842772706,226.6815353216,12.7418978368,7.693367959,71.4893874202,5.4323280923,4.195476364,bad
979,74.9409480368,225.8373202,12.9647713042,8.077216205500001,70.0566001738,5.4660258599,4.4074292798000005,bad
980,79.2276372054,229.299904872,10.730882147199999,6.711511403,71.7652285936,5.8526766296,3.5455670984000003,bad
981,79.3532414953,225.3337199008,14.8014253642,7.667841715,71.652901273,5.2344974039,3.3839697388000003,good
982,75.0150904068,230.4798912176,14.0661854188,,71.3431003,5.2113558446,28.713269001846864,bad
983,87.8591217853,226.706442136,12.9252905722,5.999172821,72.5489799784,5.255105477,4.478731745,good
984,74.4192155171,229.076544376,12.3361103998,7.178917977,70.5482961316,5.8812640184,3.409626518,bad
985,76.4702104304,233.758176592,13.324138621,6.7171508385,70.9659582544,4.0672661861,3.8461382926,good
986,78.2286410599,228.4030564528,11.709946066,7.023896951,71.0871727318,5.4843063881,3.8706322006000002,bad
987,82.1646743966,229.7105453984,11.1339510496,7.1736734735,71.5388799064,5.1063061382,3.6249798416,bad
988,80.7940869044,225.2645007776,13.582767394,8.9937686795,71.2456748548,5.4538668821,3.649652189,good
989,73.5288459113,226.9763715984,14.7395868814,6.482623167,70.860980635,5.1573230552,2.963007009,good
990,80.5558795952,231.083978576,12.1159343038,8.238727773,69.1829815486,4.9613937782,3.600847161,bad
991,80.6694669703,230.4083609856,12.7146181474,7.103543124,70.5726145624,4.0718174561,4.717624847,bad
992,81.0421385392,230.7823665264,11.8024879834,8.2339500375,71.0229538342,5.3835759098,3.4744714012,bad
